dataset,target_id,method,strict_closed,display_status,reaction_count,source_sha256,selection
PaRoutes120,n5_5313,synthelite,True,closed,2,0fe2a6fa79bbb8397829e1059904177776beae4bcf15c2e1f7cf36a6239bc3c5;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_5455,synthelite,True,closed,2,a75f1e7f8656a4ff9a381642d27657168c305097c566db676c096c505f777414;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_5531,synthelite,True,closed,3,bb21b33227f2646fc80de89f4a54511d99b33f940c3f60cdcde55180d111445a;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_5628,synthelite,True,closed,2,5cf2dbaad2d08cfa491f8e18158c4972ed067abea382cc0091eba8dcbe75a007;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_5654,synthelite,False,no_route,0,,
PaRoutes120,n5_6004,synthelite,False,no_route,0,,
PaRoutes120,n5_6115,synthelite,True,closed,3,02414f57fa834498907091e733b79374b05b655a02c59c85b4f24e449d3602b7;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_6397,synthelite,True,closed,2,28753875176c1fbe0557fe0a0dd4d5178767a1a3e301e31a2fd4c1a95f3c5376;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_6445,synthelite,True,closed,4,25f01a07fb13814c5218bb9d59f061667e106e6cc7653b693622393065abb5dd;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_6541,synthelite,False,open,4,ebf2754a18e8499069c2f250575c50fe58686bfba1f670543da6ce632e9c106c;65369dc580faf430a4c1aabaaad06544c575479412ecc1939f079147ad86c46b,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_6568,synthelite,False,open,2,fadd14d1d4b2fc4a7d7301bc15808f6e654777c8d0026c0aa3de6956d935c3bf;b92dd9c1c1a901568fcc882ca031a9ffe828c52c6e9e9a68d5ba6b625b223e6c,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_6926,synthelite,True,closed,3,8518b243215147381387cc3b1cb7a5c627fb9ccc64a9ef74ca42a13226631f70;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7157,synthelite,True,closed,1,b2799f499117bdba99501e779901e32f90beecc9667f404efe9830304be80428;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7287,synthelite,True,closed,3,49db16c76bb3ab34176b0c5874c1ebd2b9ecc15209d71a9231f38638d531d37a;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7593,synthelite,True,closed,4,3a0d16a5c9d511f3d0b73853d6afd79294d9d61d2e2e5ba6c064800894abd877;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7630,synthelite,True,closed,7,2ef67230788f11bcf2f9e88dc655af3f27e84633b2708a43042a68e20d056b77;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7685,synthelite,False,open,5,8cbdd83fa945265c3a590564a1957e44636dd166e913348fee668593389ce597;fa32006702932c9e4ea7de40f3d228bc34c354fd27ba15b14b4905920d014dad,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_7796,synthelite,True,closed,2,2cf61bfcf84814a4eca8b2eea45f5a691b24830e999eb32f8fd6cb851cf57174;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7805,synthelite,False,open,1,2a5f9f6bfd99b7d4ac57c72d7fcac9a8b8dfdf4756a0c0c31f330ee13bbb1fe1;2142f164403dd65ded566b1952c6387512fa22ceba62f6da9a75e0fd62cd12ed,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_7899,synthelite,True,closed,3,2814f5294071dc4688e46f2bb5f91e6a6f421ccc13b8f42d2c20c06c91fc94a4;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_7967,synthelite,True,closed,2,fad4b71d9a4a1d0b3abfd4f8601a82bffa91359df8d599a0d7110e3eafacc8e1;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_8105,synthelite,False,open,3,6e9c629d7ae5547fd87d6cfff0d11b30c8a5e847d0d03997a9b4279d83582c1e;2ae9ebc73e7e03f2bf9f1b14899a3a5b997b4356943dcfaf9e64a83419194f59,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_8189,synthelite,True,closed,1,0017681982dee95fc10b79fed27e37cb61e39a1652ad8c884d2d615c42c6cea0;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_8613,synthelite,True,closed,7,e1e3ce0d5d012c932d0ceb3e7fa78cbee2f9b7c4c30b962e3e80468c18fb1d77;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_8672,synthelite,False,open,5,1d30290829b5be83c5752f514e12e1a7d3c9baf6598f73c4f042c4952b9eb68a;6066a2baf6bc53f58493e6a727ae76a0b3885446863bca2caef4811216500b5f,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_8918,synthelite,True,closed,4,d8652cceed69633d542875d35169f4dd0a6b169c737e78923236ef31bc8d21b1;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9093,synthelite,True,closed,3,56ba5d7786b0725ca97b53ffe72d5b46b902da691ce2982340608041410423e5;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9115,synthelite,True,closed,5,57a9f7b7b5737a537cdfb0a012882c975095dfcfb852b2bdb492933f9db2f21d;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9145,synthelite,True,closed,5,e393e25fb4d9e47873f55ce3e95191ae74ba4939b3fbcd8bd72a671857f0973a;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9281,synthelite,True,closed,2,96ae2058444e9344c32c17d8160724f12fb35dd1bc5bb99b91846f3d4ddaf564;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9293,synthelite,True,closed,1,413b5da262ecb60e422d93df86aec708fe6e135fc6a164d42a45cb15dcaf9840;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9501,synthelite,False,open,6,778fdb6de60b65dbfbabae60aac308a445ee8347fb53ff589f90ddb9bc9f3441;c6dfa414600dc09db906be1fce8553511bd4f28bd7f5540d781a213f1b3cd4e0,no adopted strict route; first recorded co-best candidate by original route_index
PaRoutes120,n5_9628,synthelite,True,closed,2,442a4509f2cfaf68df1f5d8214d9334fadfec44b51f2e3eed3a704d449e192fa;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9743,synthelite,True,closed,2,b759d269eb9b0958891370c1c0d60452884e621478785eec95636002283ffc97;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9869,synthelite,True,closed,1,9b2df53fa1c469900a3fc00149731f28043bff541bee6c90f77d19200f931edd;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n5_9998,synthelite,True,closed,4,2fa01e5aac0971432bf28ab57528bd7e3754f6a276b8001de66c0c6b6d608f28;e5a71f50f9bd8328293021695505e4f764e8e47a51248c6d00c9e4d2a8349719,paper primary strict route; frozen route_index
PaRoutes120,n1_366,rachel,True,closed,7,8b787a4b031ef22a5cc37865bcfd422c815ec23c27d2663a7b0622b50369eee8,frozen native final tree
PaRoutes120,n1_566,rachel,True,closed,11,8db6d2837a5f95da4dad45955ea150f8b56710a19ef6e95cad4ea7fe2caffb70,frozen native final tree
PaRoutes120,n1_659,rachel,True,closed,10,0583971f5446e4c00790053e0e1856a003b1591d8b04368b46448948fdde10ca,frozen native final tree
PaRoutes120,n1_849,rachel,True,closed,8,f24550e128014c5a6963e118c831ff13de75ed3ca1bb205949e19434c5b682f2,frozen native final tree
PaRoutes120,n1_883,rachel,False,open,3,24fecba8f0a9acff931271f66a424aa5d971e999732526a3f6e5ae1bec889a23,frozen native final tree
PaRoutes120,n1_1020,rachel,True,closed,9,b8d996b72ccaecd7aa67649ea966cff9d9f726195d59e3a03f0b0e2ceda55d4d,frozen native final tree
PaRoutes120,n1_1096,rachel,True,closed,6,1d81ddb2d2ba87f4a74d136dc3c20d9699a84f775ad5dd2f6f7b9b94fcec3012,frozen native final tree
PaRoutes120,n1_1115,rachel,False,open,4,13c13e20eedc91178ad19db79266dabe3707e859dc72dc33076d253de0796e30,frozen native final tree
PaRoutes120,n1_1276,rachel,True,closed,8,2bdf0056eabb660ded53515b3ab6afbbddf219009050959717318e7e4603460d,frozen native final tree
PaRoutes120,n1_1307,rachel,True,closed,2,802765ab348600854762c80b8151885f47650f03815cafbf61b0c5fdc78b15f4,frozen native final tree
PaRoutes120,n1_1391,rachel,True,closed,5,69dd95e9793cb7d66712b0d91955fab7a9e2b8c6f399e1252d35a65a97924b0c,frozen native final tree
PaRoutes120,n1_2261,rachel,True,closed,9,67bf303413c3b6f476ee9058bfd1942be26c66a20339253b9a2af5abe626112d,frozen native final tree
PaRoutes120,n1_2324,rachel,True,closed,11,2ea8dc867fac7383951f7ee73b2879093c13fa0fd2568fcfc435bb4ce3cc051a,frozen native final tree
PaRoutes120,n1_2500,rachel,True,closed,6,75df7d1a2cd44133a321455642b73b3d341a4c7beaec9f71bd120ca214b768bc,frozen native final tree
PaRoutes120,n1_2664,rachel,True,closed,6,9b702509bb61be8ac85781802832930e72cc8498850e3702e68f43d15a3fcc4c,frozen native final tree
PaRoutes120,n1_2879,rachel,True,closed,6,25c6e85ce0d50ef41a40a4c2de66d017e7d89144850c14088d613ec3abd62f4e,frozen native final tree
PaRoutes120,n1_3447,rachel,True,closed,5,9b84b2b74570e486116fe0636b232f0a2337cb6254fed91422368adb2cc740fe,frozen native final tree
PaRoutes120,n1_3899,rachel,True,closed,5,f33deeb0eeb31756c5c37657019ebf969666eb8d61b3c95c480e91138613d443,frozen native final tree
PaRoutes120,n1_4003,rachel,True,closed,9,a1715c05ddbc840375d53c10ded3e1d77368fd52aff27717d5957774abd8dc8e,frozen native final tree
PaRoutes120,n1_4140,rachel,True,closed,4,4276555652d8b38fda2af8577fac2a941e75caf5880146bb8c4d835ac3a2f8e7,frozen native final tree
PaRoutes120,n1_4208,rachel,True,closed,4,953e27a470fd583f7769df233bc4979dd0946a1f8168956f683648c97278171e,frozen native final tree
PaRoutes120,n1_4328,rachel,True,closed,6,ae8c1441b901d093352e3e4f5847b6ea4fec23483090b840e21a953a88597d3c,frozen native final tree
PaRoutes120,n1_4823,rachel,True,closed,4,77582ac1feb995e0dad6bb2d702b4cd6c069be969d40b9d88657a16b5fdf42a0,frozen native final tree
PaRoutes120,n1_5245,rachel,True,closed,4,14db2d94ce1274e625d6eb1fd5c2017d7dc76bd36ee6c514070173ec16086aa9,frozen native final tree
PaRoutes120,n1_5357,rachel,False,open,8,3f029f7c8f7ee27bf70884a5ab8723bdbd6f91daf844f520ec1ffaa959290888,frozen native final tree
PaRoutes120,n1_5654,rachel,True,closed,5,39f726aa641de157f7c801f5ef600e0786c94acbb4f6e52d8b9976eaef4ef355,frozen native final tree
PaRoutes120,n1_5948,rachel,True,closed,3,893b389a59959bb2e88655d461e14631dc920a7aee181d941a219bc8b2d00645,frozen native final tree
PaRoutes120,n1_6102,rachel,False,open,13,f1f01725041c6390c9775f86589dd40dd7b66bb72b87736f84ed2ed63ccf932d,frozen native final tree
PaRoutes120,n1_6381,rachel,False,open,6,642cc0a1830eae94bf723e3891bab6dfc3ad599863455fb9946cad97e325135c,frozen native final tree
PaRoutes120,n1_6397,rachel,True,closed,6,fbcbff2e979da306a604c39757927a0eb93f86b5116ccef40a0730514069e379,frozen native final tree
PaRoutes120,n1_6589,rachel,True,closed,3,18f13b04f989a93ba80611f955aa61763dbfd86a55940e3c2c4f49d22a78d6dc,frozen native final tree
PaRoutes120,n1_6714,rachel,True,closed,3,19b35defdcd4595370a6b968df97cfafc1c651ea7a089a5bd4a1af6ffb26b13f,frozen native final tree
PaRoutes120,n1_6952,rachel,True,closed,8,8c4b642c22b7980378fa28c1051bab07cfebb83bad569501b925e46c6a542f5f,frozen native final tree
PaRoutes120,n1_7007,rachel,True,closed,4,d81a7afd43617a6ed6713f5307a547196f53dad9fbd96ea6f3256dc3e9401b3b,frozen native final tree
PaRoutes120,n1_7287,rachel,True,closed,6,2fef32b49a89d4e2a8609244997d9848a1c3fdfd0b004b5f60ed1f22425400ac,frozen native final tree
PaRoutes120,n1_7500,rachel,True,closed,4,9b38e63dc35fb2a9d15bc3f557f459bcd7c104f60af1090248efc99274ef2b1b,frozen native final tree
PaRoutes120,n1_7553,rachel,True,closed,4,13b3aae5d39e83773f1e8f5aa630c0420e030e1e27b0c84a8f66c5b304d48d61,frozen native final tree
PaRoutes120,n1_7678,rachel,True,closed,5,8bf4bbb0b7178ac3b180e5e4db37dd52316b61eb55b98541ad6ff9fc45065c7a,frozen native final tree
PaRoutes120,n1_7943,rachel,True,closed,6,e4d160f76947a121cfa3e4a426757f73d24e19c16c66049727e22f72da036735,frozen native final tree
PaRoutes120,n1_8105,rachel,True,closed,3,35a43bbdd87d6e9b66ac7c0ec1c73c24e51700400eee7e79cd58c8ecb07ef217,frozen native final tree
PaRoutes120,n1_8382,rachel,True,closed,11,4793c90ab4970a294f857de8175e818b0c5b0691662b46785810c93a619c45c4,frozen native final tree
PaRoutes120,n1_8397,rachel,True,closed,7,0cbbc6d115748816f6f287dded62a005db23d745413be999654c4d33057bfc50,frozen native final tree
PaRoutes120,n1_8498,rachel,True,closed,5,ad58fdf0b85275ba3ffbe1e822e0b13b60d26686352d9c1e7f8bbb84491de8c4,frozen native final tree
PaRoutes120,n1_8613,rachel,True,closed,8,3721dc85c8444b29b0e5562a611331f46b0f970e4afbf90a60ca766f5a8e9576,frozen native final tree
PaRoutes120,n1_8633,rachel,True,closed,4,b616350a9661515d540c6180879f27a084a25857705c4bd5ada928fe3020c041,frozen native final tree
PaRoutes120,n1_8654,rachel,True,closed,5,64b46aae523f2463bdfb7bf2db042a4b54cca14d30e15d53353c8ad36bc1dae5,frozen native final tree
PaRoutes120,n1_8725,rachel,True,closed,10,68bce556bcb706ace9d9393742fdbff3de0af1805443390036f79f6a4ae4ad80,frozen native final tree
PaRoutes120,n1_9128,rachel,True,closed,2,fe61424cfbca9f31b2472aee632160476bf781775b20e3163782461587c45e10,frozen native final tree
PaRoutes120,n1_9743,rachel,True,closed,6,86560d2cc88ec031924280db89b9732f9bd81ee76fec6da8eb949cfe713d374d,frozen native final tree
PaRoutes120,n1_9822,rachel,True,closed,4,2d08a3656072bd07c03946e89cb78eb4625026a68e63b5c0c58bcf178b9887d5,frozen native final tree
PaRoutes120,n1_9869,rachel,True,closed,2,5d0f6696f92bdcf35582d241234b2a00f0ad1f01ae963236c02fba4dd3010733,frozen native final tree
PaRoutes120,n5_129,rachel,False,open,10,8aaaca948ee6f841407814be656e4c876fa6c48d81a3f4e37e503c9f2bfaeaaa,frozen native final tree
PaRoutes120,n5_234,rachel,True,closed,8,e7ead456dfaf94265fec99b7b0d9c13f2ef76ac1868b4d4c8c7dacab63e44715,frozen native final tree
PaRoutes120,n5_431,rachel,True,closed,11,6cafc6cf744c553ac0fd3c79a98b57e0407f31ffa7400b34357dc344765fa5b1,frozen native final tree
PaRoutes120,n5_441,rachel,False,open,7,144810f6272c906d142fabdd22ded4491c434ff3633718578f971eb69c1cf68c,frozen native final tree
PaRoutes120,n5_633,rachel,True,closed,10,f5c4529bf7983c51ec352827cf83e8f40b44e43fe993d1ff293095f0fcb7a12e,frozen native final tree
PaRoutes120,n5_659,rachel,True,closed,9,618c28a5f9fde39502be265ac074a89ebd21badc7e5685aac7d6090f07d0904f,frozen native final tree
PaRoutes120,n5_880,rachel,True,closed,8,7452d0b01132ff825b511f0a2079dc6c3dfe5addc2e35d9479786b6c1e8e40e1,frozen native final tree
PaRoutes120,n5_1096,rachel,True,closed,8,05589bc52b2005805eed28d2c0d4ee585362cde75ab37fdea4c9d7fb8371e16d,frozen native final tree
PaRoutes120,n5_1115,rachel,True,closed,7,c667499747468c1146c856510bc4af88d6bbc7b1a8c20ecb3c147a2e68f97a57,frozen native final tree
PaRoutes120,n5_1276,rachel,True,closed,6,401711a2fd38a480478cae03d3585b15d1fff7251f3624834fc7b089847ba6cf,frozen native final tree
PaRoutes120,n5_1298,rachel,True,closed,7,08d124e6a509009d2eb0b9849dfce97d80ca449101f596b4ce8338801edd53fc,frozen native final tree
PaRoutes120,n5_1391,rachel,True,closed,9,35f2d685f1bf7b1415de2e8a8ce665ae7dd5f1718457ace9c0f01a842f26cd17,frozen native final tree
PaRoutes120,n5_1480,rachel,True,closed,6,ac1d1c5a3ef6f5829bfe40f376c1d0e002025666f384c6ae0d229e9846ae132c,frozen native final tree
PaRoutes120,n5_1811,rachel,True,closed,7,74960a5ce6873cc1748f004e1f0c4122b37ab28f267cfdb3a219cfe56dda623f,frozen native final tree
PaRoutes120,n5_2106,rachel,True,closed,8,9549272116637e95d18e50ee01f01b8d74a58983b05f4ef323bca3202618db1e,frozen native final tree
PaRoutes120,n5_2120,rachel,True,closed,5,bd8b4e5f6f7f10b2665b1c1b62cd8904b22f5237afa4add5212e13c86f95130f,frozen native final tree
PaRoutes120,n5_2488,rachel,True,closed,5,978b16843a301f52fa838587ae1bd83633c5a389c1c851c2cd98dbe3d7bd4aa4,frozen native final tree
PaRoutes120,n5_2779,rachel,True,closed,11,566b0e59e7ee033c018bcf5b037ad5068357ccbcca9d09380205cb6587be9b4a,frozen native final tree
PaRoutes120,n5_2816,rachel,True,closed,9,51027e588ef2bc406a3a2dc435f97dd9354a4fc127343d0104097f310a1416ea,frozen native final tree
PaRoutes120,n5_2817,rachel,True,closed,10,ce8a851a75487a0e2db76d560156afd0fcd9a5610c3c0f6a2413b90080accf64,frozen native final tree
PaRoutes120,n5_2847,rachel,True,closed,13,f1a8823251a99c64350c7b2712ec533898da8e0ab9a9ba5d1a08f9390a0e1f39,frozen native final tree
PaRoutes120,n5_2879,rachel,True,closed,7,751645c69b815ecb2c92996595359f00b0b89a2cbb52f6caf5b42d3c5fe5bd2b,frozen native final tree
PaRoutes120,n5_3042,rachel,True,closed,10,e47eab222e0faf1a681aea8b4af622495448836408dc17c0abb44cda14c743c8,frozen native final tree
PaRoutes120,n5_3622,rachel,True,closed,10,4dc98a32f7d514dd66e2214638cc93ecfdcf8a394ff73818bbca61607ae9da39,frozen native final tree
PaRoutes120,n5_3850,rachel,True,closed,4,ce4276fc8f2b5990191517861162ea9f42c30b11cb7c3dc1c03870ca40d5ad97,frozen native final tree
PaRoutes120,n5_3961,rachel,True,closed,6,339cd30f719a9bee612f34bec03b51fb2c4dd855a7ee1d03b93cf3c263375f4c,frozen native final tree
PaRoutes120,n5_4003,rachel,True,closed,9,70219c581e70e6ba86e4ffdbd47a94407a486f4d64b654ccac197ac64ca6f7a1,frozen native final tree
PaRoutes120,n5_4017,rachel,True,closed,8,e90c57e20434438a122c259d1f41164699ad81e2dcad956bd205cb3c774c9027,frozen native final tree
PaRoutes120,n5_4134,rachel,True,closed,14,08a106c9ce529f25eace17367c4d0368e70dbd3171a4830b641670f6729c58ba,frozen native final tree
PaRoutes120,n5_4328,rachel,True,closed,8,bf03e3dbcb388fa11eb561b202cf97fab1a2bce7ef9a9e84903daa2583bd6012,frozen native final tree
PaRoutes120,n5_4400,rachel,True,closed,7,1318c71ecc4efb385ef29fefe7d1062e71537b3484aff522ec13f1db65d9cd4f,frozen native final tree
PaRoutes120,n5_5256,rachel,True,closed,8,e0600f16d135562605646a2303fa82469e839d4e9bfabe3fa569137e799667d3,frozen native final tree
PaRoutes120,n5_5306,rachel,True,closed,8,401b18ee2a20797396fd05a66d0d9af43f6c4426bc4ac9b4ef117fff1beba422,frozen native final tree
PaRoutes120,n5_5313,rachel,True,closed,6,6d1392d1190d4b63d21824750b301f7bdde4e756cc9793ab7b14a466a1a5a360,frozen native final tree
PaRoutes120,n5_5455,rachel,True,closed,5,f02fa0bed8201d04573e5393e6f154cf21bb9db622ec0c68052df0be6efd5e83,frozen native final tree
PaRoutes120,n5_5531,rachel,True,closed,4,c2ef84ce27df78c35802a19a7cf0c6b22327ec80fd989702026786382ef7b33c,frozen native final tree
PaRoutes120,n5_5628,rachel,True,closed,3,fc926d7d5d0e9c53c9a2ad802f2f01b6c308248f84734fb09d34de39320685ce,frozen native final tree
PaRoutes120,n5_5654,rachel,True,closed,11,2c17733bcdb49fa60ad23f1d86af107b78c53f5ea8947e0ac03255c658d79d2d,frozen native final tree
PaRoutes120,n5_6004,rachel,True,closed,4,dda8c0409e4e6951bad9b4c1be4badecba0ccb8c63900dfc3818d0bb1375264a,frozen native final tree
PaRoutes120,n5_6115,rachel,True,closed,4,b81ab9e17e448f6218fb8283448492223dc5498e725bd47de30043ec05ee9cc3,frozen native final tree
PaRoutes120,n5_6397,rachel,True,closed,4,c8ebbf4e4af5b1d3361ea4f1a10918d60f7022e1bdad90298085f4a6d901d598,frozen native final tree
